,Movie_name,Popularity,rating,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19
813,"Great Day in Harlem, A (1994)",0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
814,One Fine Day (1996),0.190394511149228,3.23214285714285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
815,Candyman: Farewell to the Flesh (1995),0.0343053173241852,2.42857142857142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
816,Frisk (1995),0.00343053173241852,2.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
817,Girl 6 (1996),0.0411663807890223,2.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
818,Eddie (1996),0.0668953687821612,2.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
819,Space Jam (1996),0.157804459691252,2.77419354838709,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
820,Mrs. Winterbourne (1996),0.0360205831903945,3.04545454545454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
821,Faces (1968),0.00514579759862778,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
822,Mulholland Falls (1996),0.13893653516295,2.8780487804878,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
823,"Great White Hype, The (1996)",0.0823327615780446,2.75510204081632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
824,"Arrival, The (1996)",0.140651801029159,3.03614457831325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
825,"Phantom, The (1996)",0.135506003430531,2.575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,Daylight (1996),0.0960548885077186,2.7719298245614,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
827,Alaska (1996),0.0205831903945111,2.69230769230769,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,Fled (1996),0.0566037735849056,2.64705882352941,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Power 98 (1995),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
830,Escape from L.A. (1996),0.154373927958833,2.46153846153846,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
831,Bogus (1996),0.0360205831903945,2.54545454545454,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
832,Bulletproof (1996),0.0823327615780446,3.20408163265306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,Halloween: The Curse of Michael Myers (1995),0.0411663807890223,2.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
834,"Gay Divorcee, The (1934)",0.0240137221269296,3.86666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
835,Ninotchka (1939),0.0428816466552315,3.76923076923076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
836,Meet John Doe (1941),0.0411663807890223,3.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
837,In the Line of Duty 2 (1987),0.00514579759862778,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,Loch Ness (1995),0.00514579759862778,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
839,Last Man Standing (1996),0.0891938250428816,2.66037735849056,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
840,"Glimmer Man, The (1996)",0.0806174957118353,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
841,Pollyanna (1960),0.0445969125214408,3.14814814814814,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
842,"Shaggy Dog, The (1959)",0.0497427101200686,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
843,Freeway (1996),0.0703259005145797,3.35714285714285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
844,That Thing You Do! (1996),0.30017152658662,3.46590909090909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
845,To Gillian on Her 37th Birthday (1996),0.0737564322469982,3.06818181818181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
846,Looking for Richard (1996),0.0926243567753001,3.72727272727272,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
847,"Murder, My Sweet (1944)",0.0137221269296741,3.55555555555555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
848,Days of Thunder (1990),0.0891938250428816,2.71698113207547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
849,"Perfect Candidate, A (1996)",0.00514579759862778,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
850,Two or Three Things I Know About Her (1966),0.00514579759862778,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
851,"Bloody Child, The (1996)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
852,Braindead (1992),0.0222984562607204,3.85714285714285,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
853,Bad Taste (1987),0.0257289879931389,3.375,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
854,Diva (1981),0.111492281303602,3.72727272727272,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
855,Night on Earth (1991),0.0600343053173241,3.83333333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
856,Paris Was a Woman (1995),0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
857,Amityville: Dollhouse (1996),0.00343053173241852,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
858,April Fool's Day (1986),0.0240137221269296,2.66666666666666,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
859,"Believers, The (1987)",0.0257289879931389,2.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
860,Nosferatu a Venezia (1986),0.00343053173241852,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
861,Jingle All the Way (1996),0.0291595197255574,2.11111111111111,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
862,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.039451114922813,3.91666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
863,My Fellow Americans (1996),0.145797598627787,3.16279069767441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
864,"Ice Storm, The (1997)",0.0343053173241852,3.47619047619047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
865,Michael (1996),0.202401372212692,3.31932773109243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
866,"Whole Wide World, The (1996)",0.00857632933104631,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
867,Hearts and Minds (1996),0.00686106346483705,3.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
868,Fools Rush In (1997),0.039451114922813,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
869,Touch (1997),0.0137221269296741,2.77777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
870,Vegas Vacation (1997),0.126929674099485,2.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
871,Love Jones (1997),0.0703259005145797,3.09523809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
872,Picture Perfect (1997),0.137221269296741,2.96296296296296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
873,Career Girls (1997),0.0651801029159519,3.25641025641025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
874,She's So Lovely (1997),0.0891938250428816,2.73584905660377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
875,Money Talks (1997),0.078902229845626,2.70212765957446,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
876,Excess Baggage (1997),0.0874785591766723,2.53846153846153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
877,That Darn Cat! (1997),0.0548885077186964,2.51515151515151,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
878,"Peacemaker, The (1997)",0.23156089193825,3.27205882352941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
879,Soul Food (1997),0.0994854202401372,3.16949152542372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
880,Money Talks (1997),0.0754716981132075,2.93333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
881,Washington Square (1997),0.0566037735849056,3.29411764705882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
882,Telling Lies in America (1997),0.0205831903945111,3.23076923076923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
883,Year of the Horse (1997),0.0102915951972555,3.28571428571428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
884,Phantoms (1998),0.0205831903945111,2.23076923076923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
885,"Life Less Ordinary, A (1997)",0.0891938250428816,3.0754716981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
886,Eve's Bayou (1997),0.108061749571183,3.609375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
887,One Night Stand (1997),0.0240137221269296,3.46666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
888,"Tango Lesson, The (1997)",0.0205831903945111,3.38461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
889,Mortal Kombat: Annihilation (1997),0.072041166380789,1.95348837209302,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,Bent (1997),0.00857632933104631,2.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
891,Flubber (1997),0.0891938250428816,2.75471698113207,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
892,For Richer or Poorer (1997),0.0222984562607204,2.42857142857142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
893,Home Alone 3 (1997),0.0308747855917667,1.89473684210526,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Scream 2 (1997),0.180102915951972,3.21698113207547,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
895,"Sweet Hereafter, The (1997)",0.0737564322469982,3.77272727272727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
896,Time Tracers (1995),0.00171526586620926,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
897,"Postman, The (1997)",0.0977701543739279,3.22413793103448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
898,"Winter Guest, The (1997)",0.0137221269296741,3.44444444444444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
899,Kundun (1997),0.0703259005145797,3.69047619047619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
900,Mr. Magoo (1997),0.0188679245283018,1.91666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
901,"Big Lebowski, The (1998)",0.0703259005145797,3.83333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
902,Afterglow (1997),0.0291595197255574,3.11111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
903,Ma vie en rose (My Life in Pink) (1997),0.0325900514579759,3.45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
904,Great Expectations (1998),0.0445969125214408,3.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
905,Oscar & Lucinda (1997),0.0343053173241852,3.19047619047619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
906,Vermin (1998),0.00171526586620926,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
907,Half Baked (1998),0.0325900514579759,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
908,Dangerous Beauty (1998),0.0205831903945111,3.76923076923076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
909,Nil By Mouth (1997),0.00514579759862778,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
910,Twilight (1998),0.00514579759862778,2.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
911,U.S. Marshalls (1998),0.0137221269296741,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
912,Love and Death on Long Island (1997),0.00171526586620926,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
913,Wild Things (1998),0.0171526586620926,2.72727272727272,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
914,Primary Colors (1998),0.0205831903945111,3.92307692307692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
915,Lost in Space (1998),0.0291595197255574,3.16666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
916,Mercury Rising (1998),0.0102915951972555,3.42857142857142,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
917,City of Angels (1998),0.0120068610634648,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
918,"City of Lost Children, The (1995)",0.162950257289879,3.79166666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
919,Two Bits (1995),0.00686106346483705,2.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
920,Farewell My Concubine (1993),0.0771869639794168,3.97826086956521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
921,Dead Man (1995),0.0566037735849056,3.8235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
922,Raise the Red Lantern (1991),0.0977701543739279,4.1551724137931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
923,White Squall (1996),0.144082332761578,3.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
924,Unforgettable (1996),0.0566037735849056,3.3235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
925,Down Periscope (1996),0.171526586620926,2.7029702970297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
926,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",0.00857632933104631,3.16666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
927,"Craft, The (1996)",0.176672384219554,3.11538461538461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
928,Harriet the Spy (1996),0.0668953687821612,2.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
929,Chain Reaction (1996),0.135506003430531,2.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
930,"Island of Dr. Moreau, The (1996)",0.0960548885077186,2.1578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
931,First Kid (1996),0.0668953687821612,2.925,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
932,"Funeral, The (1996)",0.0343053173241852,2.42857142857142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
933,"Preacher's Wife, The (1996)",0.11492281303602,2.92647058823529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
934,Paradise Road (1997),0.0102915951972555,3.28571428571428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
935,Brassed Off (1996),0.0531732418524871,3.9375,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
936,"Thousand Acres, A (1997)",0.0617495711835334,3.4054054054054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
937,"Smile Like Yours, A (1997)",0.0411663807890223,2.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
938,Murder in the First (1995),0.101200686106346,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
939,Airheads (1994),0.0531732418524871,2.34375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
940,With Honors (1994),0.0771869639794168,3.06521739130434,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
941,What's Love Got to Do with It (1993),0.0754716981132075,3.48888888888888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
942,Killing Zoe (1994),0.0668953687821612,3.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
943,Renaissance Man (1994),0.072041166380789,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
944,Charade (1963),0.0668953687821612,3.925,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
945,"Fox and the Hound, The (1981)",0.102915951972555,3.14754098360655,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,"Big Blue, The (Grand bleu, Le) (1988)",0.0274442538593482,3.23529411764705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
947,Booty Call (1997),0.0806174957118353,2.16666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
948,How to Make an American Quilt (1995),0.120068610634648,3.33802816901408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
949,Georgia (1995),0.0497427101200686,2.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
950,"Indian in the Cupboard, The (1995)",0.0651801029159519,2.82051282051282,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
951,Blue in the Face (1995),0.0754716981132075,3.17777777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
952,Unstrung Heroes (1995),0.0360205831903945,3.31818181818181,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
953,Unzipped (1995),0.0171526586620926,3.54545454545454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
954,Before Sunrise (1995),0.0823327615780446,3.40816326530612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
955,Nobody's Fool (1994),0.0771869639794168,3.60869565217391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
956,Pushing Hands (1992),0.00171526586620926,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
957,To Live (Huozhe) (1994),0.0222984562607204,3.78571428571428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
958,Dazed and Confused (1993),0.108061749571183,3.46875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
959,Naked (1993),0.0411663807890223,3.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
960,Orlando (1993),0.0566037735849056,3.61764705882352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
961,Ruby in Paradise (1993),0.0377358490566037,3.13043478260869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
962,Some Folks Call It a Sling Blade (1993),0.0686106346483705,4.29268292682926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
963,"Month by the Lake, A (1995)",0.0137221269296741,3.33333333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
964,Funny Face (1957),0.0343053173241852,3.66666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
965,"Affair to Remember, An (1957)",0.0428816466552315,4.19230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
966,Little Lord Fauntleroy (1936),0.0188679245283018,3.16666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
967,"Inspector General, The (1949)",0.0291595197255574,3.72222222222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
968,Winnie the Pooh and the Blustery Day (1968),0.126929674099485,3.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,Hear My Song (1991),0.0120068610634648,3.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
970,Mediterraneo (1991),0.0566037735849056,3.67647058823529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
971,Passion Fish (1992),0.04631217838765,3.17857142857142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
972,Grateful Dead (1995),0.00514579759862778,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
973,Eye for an Eye (1996),0.0531732418524871,3.03125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
974,Fear (1996),0.0737564322469982,3.1590909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
975,Solo (1996),0.0188679245283018,1.83333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
976,"Substitute, The (1996)",0.0823327615780446,2.6938775510204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,Heaven's Prisoners (1996),0.0445969125214408,2.51851851851851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
978,"Trigger Effect, The (1996)",0.0583190394511149,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
979,Mother Night (1996),0.0360205831903945,3.18181818181818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
980,Dangerous Ground (1997),0.0120068610634648,1.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
981,Maximum Risk (1996),0.0325900514579759,2.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
982,"Rich Man's Wife, The (1996)",0.0240137221269296,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
983,Shadow Conspiracy (1997),0.0737564322469982,2.86363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
984,Blood & Wine (1997),0.0360205831903945,2.86363636363636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
985,Turbulence (1997),0.0377358490566037,2.56521739130434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
986,Underworld (1997),0.00514579759862778,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
987,"Beautician and the Beast, The (1997)",0.145797598627787,2.31395348837209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
988,Cats Don't Dance (1997),0.0531732418524871,2.84375,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
989,Anna Karenina (1997),0.0548885077186964,3.09090909090909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
990,Keys to Tulsa (1997),0.0411663807890223,2.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
991,Head Above Water (1996),0.00514579759862778,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
992,Hercules (1997),0.111492281303602,3.51515151515151,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
993,"Last Time I Committed Suicide, The (1997)",0.0102915951972555,2.28571428571428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
994,"Kiss Me, Guido (1997)",0.0514579759862778,3.16129032258064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
995,"Big Green, The (1995)",0.0222984562607204,2.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
996,Stuart Saves His Family (1995),0.0257289879931389,2.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
997,Cabin Boy (1994),0.0257289879931389,2.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
998,Clean Slate (1994),0.0154373927958833,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
999,Lightning Jack (1994),0.0154373927958833,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1000,"Stupids, The (1996)",0.0274442538593482,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,"Pest, The (1997)",0.0120068610634648,1.875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,That Darn Cat! (1997),0.0120068610634648,2.25,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1003,Geronimo: An American Legend (1993),0.0137221269296741,3.11111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1004,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",0.0360205831903945,3.68181818181818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1005,Until the End of the World (Bis ans Ende der Welt) (1991),0.0377358490566037,2.82608695652173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1006,Waiting for Guffman (1996),0.078902229845626,4.12765957446808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,I Shot Andy Warhol (1996),0.0617495711835334,3.37837837837837,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1008,Stealing Beauty (1996),0.108061749571183,3.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1009,Basquiat (1996),0.0737564322469982,3.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1010,2 Days in the Valley (1996),0.157804459691252,3.2258064516129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1011,Private Parts (1997),0.169811320754716,3.53,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1012,Anaconda (1997),0.0634648370497427,2.28947368421052,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1013,Romy and Michele's High School Reunion (1997),0.166380789022298,3.06122448979591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,Shiloh (1997),0.0188679245283018,2.83333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1015,Con Air (1997),0.233276157804459,3.45985401459854,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1016,Trees Lounge (1996),0.0840480274442538,3.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1017,Tie Me Up! Tie Me Down! (1990),0.0531732418524871,3.1875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1018,"Die xue shuang xiong (Killer, The) (1989)",0.0514579759862778,3.96774193548387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
